gene	gene_overs	chain	synt	gl_score	gl_exo	chain_len	loc_exo	exon_cover	intr_cover	gene_len	ex_num	ex_fract	intr_fract	flank_cov	exon_perc	chain_len_log	synt_log	intr_perc	single_exon	y
ENST00000296741	1	23	169	366582849	0.016484909729435004	49634610	0.024748400613565792	1323	52135	129168	8	1323	125320	0.3266	1.0	7.695784613794594	2.2278867046136734	0.4160150015959145	0.0	1
ENST00000393593	1	23	169	366582849	0.016484909729435004	49634610	0.01868460388639761	1050	55146	86822	9	1050	84565	0.54885	1.0	7.695784613794594	2.2278867046136734	0.6521137586471945	0.0	1
ENST00000338875	1	23	169	366582849	0.016484909729435004	49634610	0.5635820895522388	944	731	1868	4	984	860	0.42725	0.959349593495935	7.695784613794594	2.2278867046136734	0.85	0.0	1
ENST00000458385	2	23	169	366582849	0.016484909729435004	49634610	0.1366893745023445	1545	9758	44336	5	1599	39485	0.29995	0.9662288930581614	7.695784613794594	2.2278867046136734	0.2471318222109662	0.0	1
ENST00000328559	1	23	169	366582849	0.016484909729435004	49634610	0.1896929824561404	1038	4434	15120	8	1044	9963	0.3167	0.9942528735632183	7.695784613794594	2.2278867046136734	0.4450466726889491	0.0	1
ENST00000335174	2	23	169	366582849	0.016484909729435004	49634610	0.23646299056135126	476	1537	3401	5	477	2617	0.2517	0.9979035639412998	7.695784613794594	2.2278867046136734	0.5873137179977073	0.0	1
ENST00000264689	2	23	169	366582849	0.016484909729435004	49634610	0.1099882491186839	1404	11361	26428	12	1410	24067	0.24795	0.9957446808510638	7.695784613794594	2.2278867046136734	0.47205717372335565	0.0	1
ENST00000284767	1	23	169	366582849	0.016484909729435004	49634610	0.04717794054286945	1095	22115	34848	8	1095	32046	0.3654	1.0	7.695784613794594	2.2278867046136734	0.6901017287649005	0.0	1
ENST00000296795	1	23	169	366582849	0.016484909729435004	49634610	0.4704557269104142	2715	3056	18918	5	2715	12903	0.18245	1.0	7.695784613794594	2.2278867046136734	0.23684414477253352	0.0	1
ENST00000264690	1	23	169	366582849	0.016484909729435004	49634610	0.15060383613544873	1908	10761	30965	15	1917	28707	0.24435	0.9953051643192489	7.695784613794594	2.2278867046136734	0.3748563068241196	0.0	1
ENST00000403665	1	23	169	366582849	0.016484909729435004	49634610	0.1697239375227025	1869	9143	22836	15	1878	20440	0.2846	0.9952076677316294	7.695784613794594	2.2278867046136734	0.4473091976516634	0.0	1
ENST00000307161	3	23	169	366582849	0.016484909729435004	49634610	0.12668756027000966	1051	7245	21913	2	1053	20624	0.24015	0.9981006647673314	7.695784613794594	2.2278867046136734	0.35128975950349106	0.0	1
ENST00000441802	3	23	169	366582849	0.016484909729435004	49634610	0.17906196347744655	13767	63117	136063	27	13767	121287	0.44015	1.0	7.695784613794594	2.2278867046136734	0.5203937767444161	0.0	1
ENST00000512729	2	23	169	366582849	0.016484909729435004	49634610	0.34627745045527586	1293	2441	14321	7	1314	12682	0.12035	0.9840182648401826	7.695784613794594	2.2278867046136734	0.19247752720391106	0.0	1
ENST00000226798	1	23	169	366582849	0.016484909729435004	49634610	0.08665105386416863	777	8190	22321	9	777	21343	0.0175	1.0	7.695784613794594	2.2278867046136734	0.3837323712692686	0.0	1
ENST00000253047	2	59	417	147454752	0.1122945232817326	20105671	0.3752481800132363	567	944	2716	3	567	2061	0.26995	1.0	7.3033185716808875	2.6201360549737576	0.45803008248423094	0.0	1
ENST00000646290	3	130	22	39694729	0.01777326925609147	3017462	0.007089681197866556	759	106298	310569	11	774	306805	0.62105	0.9806201550387597	6.479641809574946	1.3424226808222062	0.34646762601652514	0.0	1
ENST00000300738	1	49	178	172410955	0.04769707191111874	13741677	0.17434957860021985	2379	11266	44134	19	2379	40992	0.6352	1.0	7.13803973617358	2.250420002308894	0.27483411397345825	0.0	1
ENST00000316375	1	49	178	172410955	0.04769707191111874	13741677	0.3554451933309684	1002	1817	5579	3	1002	4425	0.8391	1.0	7.13803973617358	2.250420002308894	0.41062146892655366	0.0	1
ENST00000265978	2	49	178	172410955	0.04769707191111874	13741677	0.1652052499301871	2958	14947	23367	12	2961	19886	0.6642	0.9989868287740629	7.13803973617358	2.250420002308894	0.7516343155989138	0.0	1
ENST00000303927	1	49	178	172410955	0.04769707191111874	13741677	0.6241776315789473	759	457	1556	2	786	528	0.2938	0.9656488549618321	7.13803973617358	2.250420002308894	0.865530303030303	0.0	1
ENST00000342245	1	49	178	172410955	0.04769707191111874	13741677	0.5727355901189387	1878	1401	4523	6	1896	2113	0.4257	0.990506329113924	7.13803973617358	2.250420002308894	0.6630383341221012	0.0	1
ENST00000614314	3	49	178	172410955	0.04769707191111874	13741677	0.2901393908105317	1124	2750	6797	8	1125	2951	0.6009	0.9991111111111111	7.13803973617358	2.250420002308894	0.9318874957641478	0.0	1
ENST00000254579	1	49	178	172410955	0.04769707191111874	13741677	0.3575851001996411	14150	25421	74727	43	14262	59865	0.1042	0.9921469639601739	7.13803973617358	2.250420002308894	0.4246387705671093	0.0	1
ENST00000533371	1	49	178	172410955	0.04769707191111874	13741677	0.25852348993288593	963	2762	6625	12	963	3047	0.8417	1.0	7.13803973617358	2.250420002308894	0.9064653757794552	0.0	1
ENST00000533558	3	49	178	172410955	0.04769707191111874	13741677	0.1268702290076336	831	5719	9105	9	831	7447	0.2032	1.0	7.13803973617358	2.250420002308894	0.7679602524506512	0.0	1
ENST00000533663	1	49	178	172410955	0.04769707191111874	13741677	0.1291086989756918	1689	11393	16984	16	1698	15063	0.2233	0.9946996466431095	7.13803973617358	2.250420002308894	0.7563566354643829	0.0	1
ENST00000335790	1	49	178	172410955	0.04769707191111874	13741677	0.018477834444880343	471	25019	39570	4	471	38276	0.74765	1.0	7.13803973617358	2.250420002308894	0.6536471940641655	0.0	1
ENST00000447869	1	49	178	172410955	0.04769707191111874	13741677	0.04610184344777941	1473	30478	83954	12	1545	80851	0.51885	0.9533980582524272	7.13803973617358	2.250420002308894	0.3769650344460798	0.0	1
ENST00000646038	1	49	178	172410955	0.04769707191111874	13741677	0.10445872766840428	4128	35390	70619	25	4179	59931	0.1911	0.9877961234745154	7.13803973617358	2.250420002308894	0.5905124226193456	0.0	1
ENST00000529876	1	49	178	172410955	0.04769707191111874	13741677	0.11903590752582392	484	3582	6931	3	507	5510	0.2648	0.9546351084812623	7.13803973617358	2.250420002308894	0.6500907441016334	0.0	1
ENST00000326053	1	49	178	172410955	0.04769707191111874	13741677	0.24696048632218845	1300	3964	12872	7	1404	11006	0.49075	0.9259259259259259	7.13803973617358	2.250420002308894	0.3601671815373433	0.0	1
ENST00000531618	1	49	178	172410955	0.04769707191111874	13741677	1.0	528	0	633	1	546	0	0.317	0.967032967032967	7.13803973617358	2.250420002308894	0.0	1.0	1
ENST00000534025	2	49	178	172410955	0.04769707191111874	13741677	0.06870756128438256	597	8092	17241	5	597	15397	0.24775	1.0	7.13803973617358	2.250420002308894	0.5255569266740274	0.0	1
ENST00000309166	1	49	178	172410955	0.04769707191111874	13741677	0.07354287458040891	723	9108	23426	7	726	19665	0.2755	0.9958677685950413	7.13803973617358	2.250420002308894	0.4631578947368421	0.0	1
ENST00000528080	7	49	178	172410955	0.04769707191111874	13741677	0.2349785407725322	876	2852	33940	7	876	30142	0.10435	1.0	7.13803973617358	2.250420002308894	0.09461880432618937	0.0	1
ENST00000528655	1	49	178	172410955	0.04769707191111874	13741677	0.6280137772675086	547	324	2272	3	558	383	0.6499	0.9802867383512545	7.13803973617358	2.250420002308894	0.8459530026109661	0.0	1
ENST00000265981	2	49	178	172410955	0.04769707191111874	13741677	0.03734439834024896	693	17864	29515	6	693	25466	0.405	1.0	7.13803973617358	2.250420002308894	0.7014843320505773	0.0	1
ENST00000256178	1	49	178	172410955	0.04769707191111874	13741677	0.14969497888315345	957	5436	11700	6	969	8453	0.3947	0.9876160990712074	7.13803973617358	2.250420002308894	0.6430852951614812	0.0	1
ENST00000547195	1	49	178	172410955	0.04769707191111874	13741677	0.026411025273637718	1788	65911	120898	19	1794	114743	0.38265	0.9966555183946488	7.13803973617358	2.250420002308894	0.5744228406090132	0.0	1
ENST00000396505	1	49	178	172410955	0.04769707191111874	13741677	0.047515612272603855	1050	21048	52876	8	1053	43327	0.578	0.9971509971509972	7.13803973617358	2.250420002308894	0.48579407759595633	0.0	1
ENST00000646065	3	49	178	172410955	0.04769707191111874	13741677	0.06194671134410636	5731	86784	196324	35	5874	190450	0.5251	0.9756554307116105	7.13803973617358	2.250420002308894	0.4556786558151746	0.0	1
ENST00000334956	2	49	178	172410955	0.04769707191111874	13741677	0.015312825004105315	1119	71957	157786	13	1119	149159	0.1617	1.0	7.13803973617358	2.250420002308894	0.48241809076220676	0.0	1
ENST00000529419	1	49	178	172410955	0.04769707191111874	13741677	1.0	1524	0	2804	1	1524	0	0.37405	1.0	7.13803973617358	2.250420002308894	0.0	1.0	1
ENST00000401424	2	49	178	172410955	0.04769707191111874	13741677	0.023788833369541604	1752	71896	109469	20	1752	106681	0.47455	1.0	7.13803973617358	2.250420002308894	0.673934440059617	0.0	1
ENST00000532502	2	49	178	172410955	0.04769707191111874	13741677	0.17059301380991065	420	2042	12444	3	420	6624	0.6890000000000001	1.0	7.13803973617358	2.250420002308894	0.30827294685990336	0.0	1
ENST00000249923	1	49	178	172410955	0.04769707191111874	13741677	0.15453563714902807	2862	15658	42347	22	2862	38866	0.45585	1.0	7.13803973617358	2.250420002308894	0.4028714043122524	0.0	1
ENST00000334636	1	49	178	172410955	0.04769707191111874	13741677	0.21077676696990905	1506	5639	14813	5	1506	12578	0.5176	1.0	7.13803973617358	2.250420002308894	0.4483224678009222	0.0	1
ENST00000361010	2	49	178	172410955	0.04769707191111874	13741677	0.09771736342651964	381	3518	5618	5	387	4702	0.58155	0.9844961240310077	7.13803973617358	2.250420002308894	0.748192258613356	0.0	1
ENST00000379554	2	49	178	172410955	0.04769707191111874	13741677	0.023397789312320148	1740	72626	134785	13	1740	131831	0.45135	1.0	7.13803973617358	2.250420002308894	0.550902291570268	0.0	1
ENST00000390654	6	166	45	24794287	0.08342799154252112	3179266	0.013085019709825287	1590	119923	352776	29	1623	349877	0.53065	0.9796672828096118	6.502326865599373	1.6532125137753437	0.3427575976700383	0.0	1
ENST00000295926	2	46	76	179852340	0.019992799242011614	18766290	0.1556715242221347	1581	8575	12661	11	1581	10273	0.10405	1.0	7.273378423298832	1.8808135922807914	0.8347123527693955	0.0	1
ENST00000292432	6	162	42	25880650	0.08016341097149488	2678422	0.2171903157564836	2772	9991	18478	19	2772	15396	0.67205	1.0	6.427879003532163	1.6232492903979006	0.64893478825669	0.0	1
ENST00000366559	2	102	31	70076205	0.02552618115192212	6904477	0.10403427347375938	1457	12548	63265	15	1461	58248	0.14265	0.9972621492128679	6.839130787242476	1.4913616938342726	0.215423705534954	0.0	1
ENST00000366548	1	102	31	70076205	0.02552618115192212	6904477	0.2530632911392405	2499	7376	41736	16	2541	38287	0.0627	0.9834710743801653	6.839130787242476	1.4913616938342726	0.19265024682006948	0.0	1
ENST00000308105	1	102	31	70076205	0.02552618115192212	6904477	0.07924326253792613	444	5159	37029	5	444	35878	0.12375	1.0	6.839130787242476	1.4913616938342726	0.14379285355928423	0.0	1
ENST00000366514	2	102	31	70076205	0.02552618115192212	6904477	0.2627721012883163	1183	3319	25701	8	1191	23917	0.2025	0.9932829554995802	6.839130787242476	1.4913616938342726	0.13877158506501652	0.0	1
ENST00000648844	1	102	31	70076205	0.02552618115192212	6904477	0.24997197623584802	6690	20073	92856	36	6801	83964	0.1234	0.9836788707543008	6.839130787242476	1.4913616938342726	0.23906674288980992	0.0	1
ENST00000300935	4	269	22	4964627	0.18147911209820514	1027892	0.07595861229458307	624	7591	22346	8	624	19779	0.1537	1.0	6.0119474859938515	1.3424226808222062	0.38379088932706407	0.0	1
ENST00000261169	2	41	180	196457770	0.02871468885487552	24735038	0.011372416457407766	471	40945	57007	4	471	53197	0.7737	1.0	7.393312581899619	2.255272505103306	0.7696862605034118	0.0	1
ENST00000383794	2	47	406	179466266	0.014255246128639931	62375672	0.11529878502355567	1395	10704	20894	11	1404	17954	0.4427	0.9935897435897436	7.795015237498296	2.6085260335771943	0.5961902640080204	0.0	1
ENST00000332972	2	1	448	860122385	0.02805718162840664	82187292	0.1472897196261682	1182	6843	17577	13	1503	15608	0.34785	0.7864271457085829	7.914804671056647	2.651278013998144	0.43842901076371094	0.0	1
ENST00000503525	2	1	448	860122385	0.02805718162840664	82187292	0.004726536124240378	147	30954	48800	2	147	45603	0.49095	1.0	7.914804671056647	2.651278013998144	0.6787711334780606	0.0	1
ENST00000613434	2	433	4	1482681	0.1531785026298132	178357	0.14361813976308965	2049	12218	44309	18	2052	40182	0.22635	0.9985380116959064	5.251290158819962	0.6020599913279624	0.3040664974366632	0.0	1
ENST00000375946	3	433	4	1482681	0.1531785026298132	178357	0.23987798114254025	2595	8223	32096	12	2637	28473	0.28895	0.9840728100113766	5.251290158819962	0.6020599913279624	0.28879991570961966	0.0	1
ENST00000378182	2	15	261	503755182	0.011455798333324036	83154542	0.3775447254780999	1224	2018	21426	2	1224	14171	0.1921	1.0	7.919885975884629	2.416640507338281	0.14240350010584998	0.0	1
ENST00000602198	4	59	417	147454752	0.1122945232817326	20105671	0.32351721277478224	780	1631	17102	8	804	15656	0.02035	0.9701492537313433	7.3033185716808875	2.6201360549737576	0.10417731221257026	0.0	1
ENST00000263228	4	20	377	411396881	0.028859346513042106	93401590	0.09585561497326203	717	6763	103240	5	717	98763	0.2895	1.0	7.970354269402991	2.576341350205793	0.06847706124763323	0.0	1
ENST00000366795	2	113	70	60617631	0.033172284213351735	15852718	0.4181270020727341	2219	3088	12874	4	2325	9877	0.0797	0.9544086021505377	7.200103734137572	1.845098040014257	0.31264554014376833	0.0	1
ENST00000448612	2	113	70	60617631	0.033172284213351735	15852718	0.10146310432569974	2552	22600	244818	26	2688	241264	0.49265	0.9494047619047619	7.200103734137572	1.845098040014257	0.09367332051197029	0.0	1
ENST00000332290	1	113	70	60617631	0.033172284213351735	15852718	1.0	558	0	2667	1	576	0	0.4241	0.96875	7.200103734137572	1.845098040014257	0.0	1.0	1
ENST00000612128	1	113	70	60617631	0.033172284213351735	15852718	0.13212616822429907	1131	7429	16978	9	1134	12583	0.2959	0.9973544973544973	7.200103734137572	1.845098040014257	0.5903997456886275	0.0	1
ENST00000476287	6	113	70	60617631	0.033172284213351735	15852718	0.18426808311201376	2359	10443	100310	11	2733	95155	0.20525	0.8631540431759971	7.200103734137572	1.845098040014257	0.10974725447953339	0.0	1
ENST00000315396	1	154	172	28766960	0.2293800446110332	4300636	0.3744903902154921	1929	3222	23619	14	2013	20404	0.25375	0.9582712369597616	6.633532686013474	2.2355284469075487	0.15791021368359145	0.0	1
ENST00000596315	1	154	172	28766960	0.2293800446110332	4300636	0.1393643031784841	285	1760	5207	4	285	4446	0.2874	1.0	6.633532686013474	2.2355284469075487	0.39586144849302746	0.0	1
ENST00000435956	1	154	172	28766960	0.2293800446110332	4300636	0.2699360341151386	1266	3424	31699	7	1275	29427	0.4086	0.9929411764705882	6.633532686013474	2.2355284469075487	0.11635572773303429	0.0	1
ENST00000344846	1	154	172	28766960	0.2293800446110332	4300636	0.15669642857142854	702	3778	12011	5	705	10969	0.29315	0.9957446808510638	6.633532686013474	2.2355284469075487	0.3444251982860789	0.0	1
ENST00000253237	2	154	172	28766960	0.2293800446110332	4300636	0.3894859134475748	1341	2102	11040	7	1341	5679	0.47985	1.0	6.633532686013474	2.2355284469075487	0.37013558725127665	0.0	1
ENST00000323090	1	154	172	28766960	0.2293800446110332	4300636	0.2192660550458716	956	3404	23886	6	1053	22439	0.22275	0.9078822412155746	6.633532686013474	2.2355284469075487	0.15170016489148358	0.0	1
ENST00000263266	1	154	172	28766960	0.2293800446110332	4300636	0.31209766925638177	1406	3099	12753	5	1437	10827	0.3311	0.9784272790535838	6.633532686013474	2.2355284469075487	0.28622887226378496	0.0	1
ENST00000321762	1	154	172	28766960	0.2293800446110332	4300636	1.0	369	0	973	1	375	0	0.3471	0.984	6.633532686013474	2.2355284469075487	0.0	1.0	1
ENST00000084798	1	154	172	28766960	0.2293800446110332	4300636	0.3144313475629181	987	2152	8242	9	987	6527	0.42965	1.0	6.633532686013474	2.2355284469075487	0.3297073693886931	0.0	1
ENST00000402551	2	154	172	28766960	0.2293800446110332	4300636	0.15285796766743648	1059	5869	15963	12	1059	13922	0.19345	1.0	6.633532686013474	2.2355284469075487	0.4215629938227266	0.0	1
ENST00000263278	1	154	172	28766960	0.2293800446110332	4300636	0.2304832713754647	806	2691	23474	9	813	22424	0.3816	0.991389913899139	6.633532686013474	2.2355284469075487	0.12000535140920443	0.0	1
ENST00000263265	1	154	172	28766960	0.2293800446110332	4300636	0.33858267716535434	2322	4536	31521	20	2340	28448	0.2994	0.9923076923076923	6.633532686013474	2.2355284469075487	0.1594488188976378	0.0	1
ENST00000405315	2	154	172	28766960	0.2293800446110332	4300636	0.30776132794975325	1372	3086	23061	13	1386	20655	0.18245	0.98989898989899	6.633532686013474	2.2355284469075487	0.1494069232631324	0.0	1
ENST00000293288	1	154	172	28766960	0.2293800446110332	4300636	0.21034630183839248	492	1847	6870	5	657	5512	0.30495	0.7488584474885844	6.633532686013474	2.2355284469075487	0.33508708272859217	0.0	1
ENST00000593537	1	154	172	28766960	0.2293800446110332	4300636	1.0	630	0	932	1	633	0	0.3257	0.995260663507109	6.633532686013474	2.2355284469075487	0.0	1.0	1
ENST00000598441	2	154	172	28766960	0.2293800446110332	4300636	0.1615014199283862	1308	6791	23154	10	1314	21483	0.2184	0.9954337899543378	6.633532686013474	2.2355284469075487	0.31611041288460645	0.0	1
ENST00000221459	2	154	172	28766960	0.2293800446110332	4300636	0.25263157894736843	624	1846	4091	6	624	3345	0.4173	1.0	6.633532686013474	2.2355284469075487	0.5518684603886398	0.0	1
ENST00000535669	1	154	172	28766960	0.2293800446110332	4300636	0.249383477188656	809	2435	4779	7	813	3105	0.25125	0.995079950799508	6.633532686013474	2.2355284469075487	0.784219001610306	0.0	1
ENST00000221498	1	154	172	28766960	0.2293800446110332	4300636	0.3879544221378188	715	1128	11240	5	729	10301	0.2397	0.9807956104252401	6.633532686013474	2.2355284469075487	0.10950393165712066	0.0	1
ENST00000447857	1	154	172	28766960	0.2293800446110332	4300636	0.17004538577912254	1686	8229	29742	20	1689	27399	0.2285	0.9982238010657194	6.633532686013474	2.2355284469075487	0.3003394284462937	0.0	1
ENST00000270631	1	154	172	28766960	0.2293800446110332	4300636	0.7046511627906977	303	127	1023	2	303	569	0.48185	1.0	6.633532686013474	2.2355284469075487	0.22319859402460457	0.0	1
ENST00000576655	1	154	172	28766960	0.2293800446110332	4300636	0.4467140319715808	1509	1869	5070	5	1557	3194	0.4941	0.9691714836223507	6.633532686013474	2.2355284469075487	0.5851596743894802	0.0	1
ENST00000262265	1	154	172	28766960	0.2293800446110332	4300636	0.25636363636363635	846	2454	5517	9	873	4320	0.4512	0.9690721649484536	6.633532686013474	2.2355284469075487	0.5680555555555555	0.0	1
